result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
494	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=26		18		
495	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=29		18		
496	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=23		18		
497	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=22		18		
498	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=44		18		
499	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=16		18		
500	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=42		18		
501	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=38		18		
502	“open internet” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=33		18		
503	“open internet” site:freepress.net/policy/internet/net_neutrality	Net Neutrality | Free Press	http://www.freepress.net/policy/internet/net_neutrality	This landmark legislation would protect Network Neutrality under the Communications Act, safeguarding the future of the open Internet and protecting ...  	2		
504	“open internet” site:freepress.net/policy/internet/net_neutrality	Net Neutrality: At the FCC | Free Press	http://live.freepress.net/policy/internet/net_neutrality/fcc	Free Press files a set of documents clearly establishing the FCC's authority to act against Internet providers who violate the four open Internet principles ...  	2		
505	“open internet” site:online.wsj.com/article/SB125329467451823485.html	U.S. as Traffic Cop in Web  Fight - WSJ.com	http://online.wsj.com/article/SB125329467451823485.html	21 Sep 2009 ... New rules would force Internet providers to treat all Web traffic equally, likely triggering a battle with phone and cable firms.  	1		
506	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition: Preserving ...	http://www.openinternetcoalition.com/	Watch Markham Erickson, Executive director of the Open Internet Coalition, discuss proposed Net Neutrailty rules on the Saturday, December 5th edition of ...  	81		
507	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Who We Are	http://www.openinternetcoalition.com/index.cfm?objectid=0016502C-F1F6-6035-B1264DD29499E9D0	The Open Internet Coalition represents consumers, grassroots organizations, and businesses working in pursuit of a shared goal: keeping the Internet fast, ...  	81		
508	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Why an Open Internet	http://www.openinternetcoalition.com/index.cfm?objectid=0016BFA0-F1F6-6035-BC6DFC8A0E03C0D7	The Open Internet Coalition seeks to ensure that the transmission of internet traffic remains open, accessible and fast, and does not favor one particular ...  	81		
509	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Press Room	http://www.openinternetcoalition.com/index.cfm?objectid=001855B1-F1F6-6035-B9479161D039F810	Find the latest Open Internet Coalition news and press releases here. To receive press releases via e-mail, please sign up for our email list using the form ...  	81		
510	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Letter to Congress from Open Internet ...	http://www.openinternetcoalition.com/index.cfm?objectid=4E2A93D5-F1F6-6035-BAA82E80AB789AE8	Consumers should have  unfettered access on open Internet networks to all lawful Web sites, devices, applications and services. This principle, known as ...  	81		
511	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Internet Pioneers Support Open Internet ...	http://www.openinternetcoalition.com/index.cfm?objectID=72449D76-1D09-317F-BB439D6F734B217A	20 Oct 2009 ... About the Open Internet Coalition: The Open Internet Coalition (www. openinternetcoalition.com) represents consumers, ...www.openinternetcoalition.com/index.cfm?objectID=72449D76... - Cached 	81		
512	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Resources	http://www.openinternetcoalition.com/index.cfm?objectid=0017E524-F1F6-6035-B3332F20FD064EA1	17 Feb 2009 ... The Open Internet Coalition, including the undersigned entities, strongly support the provisions of the Broadband Technology Opportunities ...  	81		
513	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Common  Questions	http://www.openinternetcoalition.com/index.cfm?objectid=00175D28-F1F6-6035-BF6EA329CD5BD3F4	There is a clear and present danger facing the open Internet from a handful of powerful cable and telephone companies. Today, and for the foreseeable future ...  	81		
514	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Speech and Democratic Engagement Linked ...	http://www.openinternetcoalition.com/index.cfm?objectID=935E0068-1D09-317F-BBC9BD116785ACFA	15 Dec 2009 ... Markham Erickson, Executive Director of the Open Internet Coalition, issued this statement regarding the workshop: ...  	81		
515	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Waxman Endorses Net Neutrality Bill ...	http://www.openinternetcoalition.com/index.cfm?objectID=C8979728-1D09-317F-BB486A9538A30430	17 Sep 2009 ... About the Open Internet Coalition: The Open Internet Coalition (www. openinternetcoalition.com) represents consumers, ...www.openinternetcoalition.com/index.cfm?objectID... - Cached - Similar 	81		
516	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition Calls for ...	http://www.openinternetcoalition.com/index.cfm?objectID=66FE88F8-F1F6-6035-BEF19BB596F0E19E	Today, The Open Internet Coalition sent letters to the Chairmen and Ranking Members of the Senate Committee on Commerce, Science and Technology, ...  	81		
517	“open internet” site:openinternetcoalition.com	Open Internet Coalition: OIC Responds to Letter from House ...	http://www.openinternetcoalition.com/index.cfm?objectID=24FF7362-1D09-317F-BBD26C3C959CA575	5 Oct 2009 ... About the Open Internet Coalition: The Open Internet Coalition (www. openinternetcoalition.com) represents consumers, ...www.openinternetcoalition.com/index.cfm?objectID=24FF7362... - Cached 	81		
518	“open internet” site:openinternetcoalition.com	Open Internet Coalition: OIC Responds to AT&T Reversal of Course ...	http://www.openinternetcoalition.com/index.cfm?objectID=304A3FB1-1D09-317F-BB7442FECA314840	7 Oct 2009 ... About the Open Internet Coalition: The Open Internet Coalition (www. openinternetcoalition.com) represents consumers, ...www.openinternetcoalition.com/index.cfm?objectID=304A3FB1... - Cached 	81		
519	“open internet” site:openinternetcoalition.com	Open Internet Coalition: OIC Praises Broadband Stimulus Conditions	http://www.openinternetcoalition.com/index.cfm?objectID=3835468E-1D09-317F-BB734BF32D3E7608	1 Jul 2009 ... "The first major decision regarding broadband policy by the new administration sets a clear course in favor of the open Internet ," said ...  	81		
520	“open internet” site:openinternetcoalition.com	Open Internet Coalition: JOIN	http://www.openinternetcoalition.com/index.cfm?objectid=0018B69D-F1F6-6035-B9A970B7E5F60769	If you are a member or an executive of a company or organization that is interested in ensuring that the Internet remains an open, competitive environment ...  	81		
521	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Letter to Majority Leader Reid and ...	http://www.openinternetcoalition.com/index.cfm?objectid=3CE885C7-1D09-317F-BB6F5C652E9DB057	The Open Internet Coalition strongly supports the provisions of the American Recovery and Reinvestment Plan to expand high-speed Internet access for rural ...  	81		
522	“open internet” site:openinternetcoalition.com	Open Internet Coalition: JOIN	http://www.openinternetcoalition.com/contact/index.cfm	NAME. EMAIL ADDRESS. SUBJECT. COMMENTS. Â© Copyright 2008 Open Internet Coalition | Privacy Policy | Contact Us | Who We Are.  	81		
523	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Letters to Senators Kohl, Inouye ...	http://www.openinternetcoalition.com/index.cfm?objectid=4DD27480-1D09-317F-BB28E5359833DF99	Letters to Senators Kohl, Inouye, Hutchison, Klobuchar and Rockefeller on the state of competition in the Wireless industry ...  	81		
524	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Consumers Support  Open Internet ...	http://www.openinternetcoalition.com/index.cfm?objectID=6EF1C9F6-F1F6-6035-B33B483BC8AD465C	27 Jun 2007 ... The Open Internet Coalition applauds the staff finding that online consumers have "revealed a strong preference for the current open access ...  	81		
525	“open internet” site:openinternetcoalition.com	Open Internet Coalition: NATOA's Broadband Principles	http://www.openinternetcoalition.com/index.cfm?objectid=FFD4CD12-1D09-317F-BBC7FE7774A522DC	NATOA's Broadband Principles. The National Association  of Telecommunications Officers and Advisors (NATOA) believes a national broadband strategy requires ...  	81		
526	“open internet” site:openinternetcoalition.com	Open Internet Coalition: "iPhone Hearing" draws calls for openness ...	http://www.openinternetcoalition.com/index.cfm?objectid=BB97CCAD-F1F6-6035-B095EBB68099D83B	"iPhone Hearing" draws calls for openness in wireless networks. The U.S. House of Representatives Subcommittee on Telecommunications and the Internet  on ...  	81		
527	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Reply Comments to FCC about Text ...	http://www.openinternetcoalition.com/index.cfm?objectid=591EC649-1D09-317F-BBA3BA3ECEC61B0C	The Open Internet Coalition urges the Commission to grant the Petition for Declaratory Ruling filed by Public Knowledge and other consumer groups and make ...  	81		
528	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition Comments in the ...	http://www.openinternetcoalition.com/index.cfm?objectid=4A4EA5AD-F1F6-6035-B1251249D0B1D387	The Open Internet Coalition believes that a necessary first step is to develop a comprehensive federal broadband policy that ensures that we increase ...  	81		
529	“open internet” site:openinternetcoalition.com	OPEN INTERNET COALITION	http://www.openinternetcoalition.com/files/OIC%20Initial%20Comments.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by I COMMENTS - Related articles - All 6 versions  the key role an open Internet plays, and will increasingly play, for Canadians. 4. In this submission, OIC focuses on the requirement of an open Internet  ...  	81		
530	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition Asks Congress to ...	http://www.openinternetcoalition.com/index.cfm?objectid=DAF4E9C3-F1F6-6035-BB9152C25076BABC	Open Internet Coalition Asks Congress to Support S. 1492, the Broadband Data ... On behalf of the Open Internet Coalition, I am writing in support of S. ...  	81		
531	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Letter to Rep. Dingell Calling for ...	http://www.openinternetcoalition.com/index.cfm?objectid=6717EA39-F1F6-6035-B8AAB4CD795EDA2D	3 Oct 2007 ... Now, more than ever, the open Internet is increasingly threatened by telephone and cable companies who enjoy the public rights of way to ...  	81		
532	“open internet” site:openinternetcoalition.com	Open Internet Coalition: OIC: Rules Of The Road Are Still Needed	http://www.openinternetcoalition.com/index.cfm?objectID=F174EDAD-1D09-317F-BB60464F1263E47E	About the Open Internet Coalition (http://www.openinternetcoalition.com): The Open Internet Coalition represents consumers, grassroots organizations, ...  	81		
533	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Open Internet Coalition Praises ...	http://www.openinternetcoalition.com/index.cfm?objectID=6699D9A8-1D09-317F-BBBC0A700C75418E	11 Feb 2009 ...  Open Internet Coalition Praises Appropriations Package for Broadband Build-Out; Urges Conditions to Ensure Money Is Used for Open, ...  	81		
534	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Reaction to Chairman Martin's Comments on ...	http://www.openinternetcoalition.com/index.cfm?objectID=0B75CF13-1D09-317F-BB622F1607C169A4	1 Apr 2008 ... About the Open Internet Coalition (http://www.openinternetcoalition.com): The Open Internet Coalition represents consumers, ...  	81		
535	“open internet” site:openinternetcoalition.com	Open Internet Coalition: Letter in Support of Substitute to S. 1492	http://www.openinternetcoalition.com/index.cfm?objectid=DB0AF225-F1F6-6035-B070C64CFE7314B6	On behalf of the Open Internet Coalition, I am writing in support of your amendment in the nature of a substitute to S. 1492, the Broadband Data Improvement ...  	81		
536	“open internet” site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	The Net Neutrality Debate All On One Page	http://www.techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page/	31 Aug 2008 ... Marshaling the arguments for Net Neutrality  are the Save The Internet Coalition, the Open Internet Coalition, and Public Knowledge. ...  	1		
537	“open internet” site:usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	FCC plans to formalize Internet rules on net neutrality draw fire ...	http://www.usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	9 Dec 2009 ... "It would deprive innovators and investors of confidence that the free and open Internet we depend on today will still be here tomorrow." ...  	1		
538	“digital divide” site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality	" Digital Divide : The Issue of Net Neutrality". Imprint Magazine. http://www. imprintmagazine.org/life_and_style/digital_divide_issue_net_neutrality. ...en.wikipedia.org/wiki/Network_neutrality - Cached 	1		
539	“digital divide” site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	n/a	n/a	n/a	n/a		
540	“digital divide” site:savetheinternet.com	Digital Divide Network | Free Press	https://www.savetheinternet.com/node/30341	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	438		
541	“digital divide” site:savetheinternet.com	Posts tagged digital divide | Save the Internet	http://www.savetheinternet.com/blog/archive/all/digital%20divide	Posts tagged digital divide . The Internet: A Recession Lifeline. By: Megan Tady. August 6, 2009. What are people turning to during these hard economic times ...  	438		
542	“digital divide” site:savetheinternet.com	digital divide | Free Press	https://www.savetheinternet.com/taxonomy/term/762	Closing the Digital Divide Through Broadband Expansion · Big Cable to Offer Half -Price Internet Connections to Low-Income Kids ...https://www.savetheinternet.com/taxonomy/term/762 - Cached 	438		
543	“digital divide” site:savetheinternet.com	White Spaces Could Narrow Digital Divide | Free Press	https://www.savetheinternet.com/node/45846	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	438		
544	“digital divide” site:savetheinternet.com	One Nation Online	https://www.savetheinternet.com/files/OneNationOnline.pdf	File Format: PDF/Adobe Acrobat - View as HTML  Digital Divide in America. EcONOmIc DIvIDE: The middle ...  digital divide ; it has merely transformed ... The digital divide has three basic dimensions: ...  	438		
545	“digital divide” site:savetheinternet.com	digital divide - Media Minutes Audio | Free Press	https://www.savetheinternet.com/newsroom/mediaminutes/*/*/762	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	438		
546	“digital divide” site:savetheinternet.com	digital divide | Free Press- Page 2	https://www.savetheinternet.com/taxonomy/term/762?page=1	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	438		
547	“digital divide” site:savetheinternet.com	Wired Less: Disconnected in Urban America | Free Press	https://www.savetheinternet.com/node/55854	7 Apr 2009 ... The report  is the companion to the previously released Five Days on the Digital Dirt Road, which documented the rural digital divide in ...  	438		
548	“digital divide” site:savetheinternet.com	Digital Divide, Minority Media Ownership Should Be Obama ...	https://www.savetheinternet.com/node/46285	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	438		
549	“digital divide” site:savetheinternet.com	Broadband Reality Check II	https://www.savetheinternet.com/files/bbrc2-final.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by SD Turner - Cited by 4 - Related articles - All 41 versions  America's digital divide â between rich and poor and urban and rural areas ...... the wrong side of the digital divide when compared to their urban and ...  	438		
550	“digital divide” site:savetheinternet.com	Universal Broadband | Free Press	https://www.savetheinternet.com/policy/internet/broadband	Millions of Americans still stand on the wrong side of the " digital divide ," unable to tap into the political, economic and social resources of the Web. ...  	438		
551	“digital divide” site:savetheinternet.com	Broadband Reality Check	https://www.savetheinternet.com/files/broadband_report.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by SD Turner - Cited by 9 - Related articles - All 26 versions  The digital divide persists and shows no sign of narrowing. ... severity of the digital divide , and construct policies that promote competition and expand ...  	438		
552	“digital divide” site:savetheinternet.com	Free Press Research & Reports | Free Press	https://www.savetheinternet.com/research	This brochure demonstrates the need for closing the digital divide and making ... Broadband Reality Check: How the FCC ignores America's Digital Divide  ...  	438		
553	“digital divide” site:savetheinternet.com	Citizens Meeting in Durham, N.C., to Discuss Broadband | Save the ...	http://www.savetheinternet.com/blog/09/02/11/citizens-meeting-durham-nc-discuss-broadband	11 Feb 2009 ... The meeting will be held in Durham, N.C., and will bring together folks who span the digital divide , from people who have broadband to ...  	438		
554	“digital divide” site:savetheinternet.com	Five Days on the Digital Dirt Road | Free Press	https://www.savetheinternet.com/node/48588	3 Mar 2009 ... Internet -- has released  Five Days on the Digital Dirt Road, a unique, multimedia report on the digital divide in rural America. ...  	438		
555	“digital divide” site:savetheinternet.com	Questions about Net Neutrality Opponents Still Can't Answer | Save ...	http://www.savetheinternet.com/blog/09/10/22/questions-about-net-neutrality-opponents-still-cant-answer	22 Oct 2009 ... The answer to closing the digital divide is more competition â not  more power for the biggest ISPs. And if Net Neutrality has any impact on ...  	438		
556	“digital divide” site:savetheinternet.com	InternetforEveryone.org Initiative Launched | Free Press	https://www.savetheinternet.com/node/45840	But as the need for broadband increases, so too does the digital divide between those with access to this transformative technology and those without. ...  	438		
557	“digital divide” site:savetheinternet.com	Down Payment on Our Digital Future	https://www.savetheinternet.com/files/DownPayment_DigitalFuture.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by SD Turner  14 Dec 2008 ... will eradicate the rural-urban digital divide , ensuring the universal .... economy â and that America's current digital divide leaves this ...  	438		
558	“digital divide” site:savetheinternet.com	Disconnected in Urban America	https://www.savetheinternet.com/files/Wired_Less_Disconnected_in_Urban_America.pdf	File Format: PDF/Adobe Acrobat - Quick View  To further understand how the digital divide is affecting our urban areas, ... band options in their community, the digital divide â the gap between the ...  	438		
559	“digital divide” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2009/04/07/got-internet-urban-america-doesnt/	But this rural snapshot only shows a part of the picture of the digital divide in America. Even in some of our most tech-savvy wired cities, ...  	438		
560	“digital divide” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2009/03/	What they found was a growing community of people across the state sharing experiences and solutions on bridging the digital divide . ...  	438		
561	“digital divide” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2009/01/	If done right - by building an open and affordable network with plentiful service options â Obama's economic stimulus plan could close the digital  divide  ...  	438		
562	“digital divide” site:savetheinternet.com	The Internet: A Recession Lifeline | Save the Internet	http://www.savetheinternet.com/blog/09/08/06/internet-recession-lifeline	6 Aug 2009 ... and writes articles about media consolidation, Net Neutrality and the digital divide for national publications. Read Megan's full bio Â» ...  	438		
563	“digital divide” site:savetheinternet.com	Media Policy in the States | Free Press	https://www.savetheinternet.com/states	Issues like Net Neutrality, bridging the digital divide and public access TV are now being debated in state legislatures across the country. ...  	438		
564	“digital divide” site:savetheinternet.com	Civil Rights, Self-Representation, and the Fight for Open and ...	http://www.savetheinternet.com/blog/09/12/21/civil-rights-self-representation-and-fight-open-and-neutral-online-networks	21 Dec 2009 ... network neutrality was just a set of âburdensome regulationsâ that would distract from the âreal issueâ of closing the digital divide . ...  	438		
565	“digital divide” site:savetheinternet.com	For the Press | Free Press- Page 7	https://www.savetheinternet.com/newsroom/for_the_press?page=6	... Free Press has released Wired Less: Disconnected in Urban America, a multimedia report that calls attention to the urban digital divide . ...  	438		
566	“digital divide” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/10/	âWe believe this will not only trigger major investment and innovation; it will help close the digital  divide between those who have access to advanced ...  	438		
567	“digital divide” site:savetheinternet.com	Obama's Broadband Roadmap - SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/12/09/obamas-broadband-roadmap/	9 Dec 2008 ... That closing the digital divide ranks so highly on Obama's ... Hundreds gathered in Los Angeles to discuss ways to close the digital  divide . ...  	438		
568	“digital divide” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/07/22/pittsburgh-time-to-make-the-internet-open-and-available-to-everyone/	22 Jul 2008 ... Doyle said the hearing should address two leading concerns: bridging the â digital divideâ so that all Americans âcan compete in a global ...www.savetheinternet.com/.../pittsburgh-time-to-make-the-internet-open-and-available-to-everyone/ - Cached 	438		
569	“digital divide” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/12/	That closing the digital divide ranks so highly on Obama's economic agenda ... Hundreds gathered in Los Angeles to discuss ways to close the digital  divide . ...  	438		
570	“digital divide” site:biggovernment.com/2010/01/06/the-left-continues-to-break-more-cracks-in-net-neutrality-front	Â» The Left Continues to Break: More Cracks in Net Neutrality Front ...	http://biggovernment.com/2010/01/06/the-left-continues-to-break-more-cracks-in-net-neutrality-front/		1		
571	“digital divide” site:reclaimthemedia.org/broadband/cable/new_study_suggests_net_neutral0701	n/a	n/a	n/a	n/a		
572	“digital divide” site:broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	Minority, Women's Organizations Call on FCC to Ponder Net ...	http://www.broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	5 Jan 2010 ... women's organizations have called on the FCC to think hard about the impact of proposed network neutrality rules on the digital divide . ...  	1		
573	“digital divide” site:macsimumnews.com/index.php/archive/net_neutrality_expected_be_debated_at_ces_2010	n/a	n/a	n/a	n/a		
574	“digital divide” site:netneutrality.michaelgeist.ca	n/a	n/a	n/a	n/a		
575	“digital divide” site:wired.com/epicenter/2009/09/net-neutrality-announcement	n/a	n/a	n/a	n/a		
576	“digital divide” site:wearetheweb.org	n/a	n/a	n/a	n/a		
577	“digital divide” site:saveournet.ca	SaveOurNet.ca | Protecting your Internet's level playing field	http://saveournet.ca/node?page=1	neutrality and the digital divide . "Who is SHAPING your Digital Future?" is being hosted by the Dalhousie Student Union and the. Chebucto Community Network. ...  	4		
578	“digital divide” site:saveournet.ca	British Government Considering High-Speed Internet For Citizens ...	http://saveournet.ca/content/british-government-considering-fast-internet-citizens	5 Jan 2010 ... Enforcing a mandatory Internet speed will aid the shutdown of the digital divide between urban and rural communities. ...  	4		
579	“digital divide” site:saveournet.ca	Robert Hester's blog | SaveOurNet.ca	http://saveournet.ca/blog/9	The conclusion here is that the ITU intended to use this information specifically in the  context of its â digital divide â analysis. It is therefore improper ...  	4		
580	“digital divide” site:saveournet.ca	Grading Canada's performance: the 2009 International ICT ...	http://saveournet.ca/content/grading-canada%E2%80%99s-performance-2009-international-ict-development-index	9 Mar 2009 ... The conclusion here is that the ITU intended to use this information specifically in the  context of its â digital divide â analysis. ...  	4		
581	“digital divide” site:news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	n/a	n/a	n/a	n/a		
582	“digital divide” site:searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	n/a	n/a	n/a	n/a		
583	“digital divide” site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=18	Waxman: Government will have  to be involved in saving journalism · Closing the digital divide through broadband expansion · Radio measurement tool under ...  	1		
584	“digital divide” site:cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	n/a	n/a	n/a	n/a		
585	“digital divide” site:pbs.org/moyers/moyersonamerica/net/neutrality.html	n/a	n/a	n/a	n/a		
586	“digital divide” site:digitaltrends.com/computing/net-neutrality-to-be-debated-at-ces-2010	n/a	n/a	n/a	n/a		
587	“digital divide” site:news.bbc.co.uk/2/hi/8315918.stm	n/a	n/a	n/a	n/a		
588	“digital divide” site:wisegeek.com/what-is-net-neutrality.htm	n/a	n/a	n/a	n/a		
589	“digital divide” site:cybertelecom.org/ci/neutral.htm	n/a	n/a	n/a	n/a		
590	“digital divide” site:arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	n/a	n/a	n/a	n/a		
591	“digital divide” site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/blogs/P20/	USC: Solving the Digital Divide ? Jun 18, 2009. Like many in the UK communications industry my colleagues and I at Entanet have been eagerly awaiting the ...  	1		
592	“digital divide” site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
593	“digital divide” site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
594	“digital divide” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=3		2		
595	“digital divide” site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=36		2		
596	“digital divide” site:freepress.net/policy/internet/net_neutrality	n/a	n/a	n/a	n/a		
597	“digital divide” site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
598	“digital divide” site:openinternetcoalition.com	Open Internet Coalition: Letter to Congress from Open Internet ...	http://www.openinternetcoalition.com/index.cfm?objectid=4E2A93D5-F1F6-6035-BAA82E80AB789AE8	In part, this is because we lack a comprehensive policy to address the digital divide , ensure the free flow of content, and promote the development of ...  	1		
599	“digital divide” site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	n/a	n/a	n/a	n/a		
600	“digital divide” site:usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	n/a	n/a	n/a	n/a		
601	discrimination site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality	Critics of net neutrality also argue that data discrimination of some kinds, .... Net Neutrality means no discrimination . Net Neutrality prevents Internet ...  	3		
602	discrimination site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality?_ult_url_params=sec%3Dsrp%26slk%3Dweb%26cpos%3D%26pos%3D2%26concept%3Dstandard%26query%3Dnet%2Bneutrality%2Blegislation%26cbid%3D	Critics of net neutrality also argue that data discrimination of some kinds, particularly to guarantee quality of service, is not problematic, ...  	3		
603	discrimination site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality?(none)	Jump to Data discrimination â: Peha discusses the technologies that enable traffic discrimination , examples of different types of discrimination , ...  	3		
604	discrimination site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	Network neutrality in the United States - Wikipedia, the free ...	http://en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	It will allow selling surplus bandwidth (or "leverage price discrimination to recoup costs of 'consumer surplus'") by moving them to the content providers. ...  	1		
605	discrimination site:savetheinternet.com	Copps Pushes Localism, Non-Discrimination Principle | Free Press	https://www.savetheinternet.com/node/57166	Copps Pushes Localism, Non- Discrimination Principle. Broadcasting & Cable, May 14, 2009. By John Eggerton. At the Free Press Summit: Changing Media, ...  	277		
606	discrimination site:savetheinternet.com	Discrimination Isn't Comcastic - SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2007/10/23/discrimination-isnt-comcastic/	23 Oct 2007 ... Comcast's behavior, which AP calls âthe most drastic example yet of data discrimination by a U.S. Internet service provider,â is what a ...  	277		
607	discrimination site:savetheinternet.com	Groups Support Network Neutrality Legislation | Free Press	https://www.savetheinternet.com/release/119	We are pleased to support the Internet Non- Discrimination Act of 2006 and thank you ... Contrary to industry claims that network discrimination is purely ...  	277		
