result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
304	“quality of service” site:techliberation.com/2009/12/20/the-deontological-case-against-net-neutrality-regs	n/a	n/a	n/a	n/a		
305	“quality of service” site:techdailydose.nationaljournal.com/2009/12/lawmakers-net-neutrality-stanc.php	n/a	n/a	n/a	n/a		
306	“quality of service” site:maskeforcongress.blogspot.com/2010/01/positions-and-viewpoints-net-neutrality.html	n/a	n/a	n/a	n/a		
307	“quality of service” site:ecommercetimes.com/rsstory/68927.html	n/a	n/a	n/a	n/a		
308	“quality of service” site:doublespeakmedia.com/2006/09/22/net-neutrality-adam-green-and-craig-newmark	n/a	n/a	n/a	n/a		
309	“quality of service” site:platinumgmat.com/practice_gmat_questions/critical_reasoning_questions?practice_question_id=619&d=20100104&__source=rss_gmat_practice_question	n/a	n/a	n/a	n/a		
310	“quality of service” site:medialawprofessor.wordpress.com/2010/01/04/net-neutrality-why-is-it-important-to-me	n/a	n/a	n/a	n/a		
311	“quality of service” site:dailyfinance.com/story/net-neutrality-john-mccain-says-no-glenn-beck-sees-a-marxist-p/19206288	n/a	n/a	n/a	n/a		
312	“quality of service” site:digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot	Net neutrality: John McCain 'NO!' Glenn Beck 'Marxist Plot!'	http://digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot?t=28959230	You are not guaranteed any specific quality of service . It's all in that contract you sign when you chose to go with them. If you want the change that then ...  	2		
313	“quality of service” site:digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot	Net neutrality: John McCain 'NO!' Glenn Beck 'Marxist Plot!'	http://digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot?t=28969163	I give TWC my hard earned money like anyone else and, because I expect a certain quality of service (namely what they advertise), you try to make me sound ...  	2		
314	“quality of service” site:dailyfinance.com/2009/06/05/job-losses-slow-in-may-but-unemployment-hits-9-4-percent/2	n/a	n/a	n/a	n/a		
315	“quality of service” site:savetheinternet.com/blog/09/12/14/new-tool-putting-net-neutrality-map	n/a	n/a	n/a	n/a		
316	“quality of service” site:reason.com/blog/2009/12/15/instapundit-on-net-neutrality	n/a	n/a	n/a	n/a		
317	“quality of service” site:gizmodo.com.au/2009/12/comcasts-net-neutrality-case-settlement-a-win-for-the-internet	n/a	n/a	n/a	n/a		
318	“quality of service” site:ugnn.com/2009/12/net-neutrality-decade	Net Neutrality Decade Â« UGNN	http://www.ugnn.com/2009/12/net-neutrality-decade/	Some critics of net neutrality claim that it could reduce quality of service , especially if it is applied to mobile operators, who are already struggling to ...  	1		
319	“quality of service” site:zeropaid.com/news/87427/songwriters-guild-net-neutrality-would-protect-pirates	n/a	n/a	n/a	n/a		
320	“quality of service” site:itbswatch.com/2009/12/28/how-the-carriers-lost-the-net-neutrality-debate	How the Carriers Lost the Net Neutrality Debate Â« IT BS Watch	http://itbswatch.com/2009/12/28/how-the-carriers-lost-the-net-neutrality-debate/	28 Dec 2009 ... The carriers responded with boring technical discussions about bandwidth and quality of service , and from the standpoint of public ...  	1		
321	“quality of service” site:grahnlaw.blogspot.com/2009/12/eu-telecoms-package-commissions.html	n/a	n/a	n/a	n/a		
322	“quality of service” site:fiercebroadbandwireless.com/story/2009-year-review-net-neutrality-fight-begins/2009-12-18?utm_medium=rss&utm_source=rss&cmp-id=OTC-RSS-FBW0	n/a	n/a	n/a	n/a		
323	“fairness doctrine” site:handsoff.org	Hands off the  Internet Â» Acknowledging The Debt	http://www.handsoff.org/blog/tiered-service/acknowledging-the-debt/	Their arguments are very much in line with things like McCain-Feingold and the old Fairness Doctrine . Maybe the most surprising critic of net neutrality is ...  	1		
324	“fairness doctrine” site:chrismarsden.blogspot.com	Net neutrality in Europe: Art Brodsky: net neutrality 'opposite ...	http://chrismarsden.blogspot.com/2009/11/art-brodsky-net-neutrality-ooposite-to.html	13 Nov 2009 ... Interesting Huffington Post about the old fairness doctrine (RIP 1949-87), and its similarities - or otherwise - to net neutrality. ...  	3		
325	“fairness doctrine” site:chrismarsden.blogspot.com	Net neutrality in Europe: John Kerry heads Senate Sub-Committee on ...	http://chrismarsden.blogspot.com/2009/02/john-kerry-heads-senate-sub-committee.html	John Kerry heads Senate Sub-Committee on broadband, net neutrality and Fairness Doctrine . Senate Commerce Committee Chairman Jay Rockefeller has created a ...  	3		
326	“fairness doctrine” site:chrismarsden.blogspot.com	Net neutrality in Europe: November 2009	http://chrismarsden.blogspot.com/2009_11_01_archive.html	Art Brodsky: net neutrality 'opposite' to Fairness Doctrine . Interesting Huffington Post about the old fairness doctrine (RIP 1949-87), and its similarities ...  	3		
327	“fairness doctrine” site:freepress.net	Distraction	http://www.freepress.net/files/fp-FairnessDoctrine.pdf	File Format: PDF/Adobe Acrobat - Quick View  5 thomas W. Hazlett and David W. sosa, Was the Fairness Doctrine a âChilling Effectâ? Evidence from the Postderegulation Radio Market, ...  	157		
328	“fairness doctrine” site:freepress.net	Senate Passes Fairness Doctrine Ban | Free Press	http://www.freepress.net/node/48480	26 Feb 2009 ... WASHINGTON -- The Senate voted to ban the reinstatement of the Fairness Doctrine , a long-defunct broadcasting regulation that was taken off ...www.freepress.net/node/48480 - Cached 	157		
329	“fairness doctrine” site:freepress.net	The Fairness Doctrine Distraction | Free Press	http://www.freepress.net/node/48365	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	157		
330	“fairness doctrine” site:freepress.net	Congress Should Ignore the Fairness Doctrine Distraction | Free Press	http://www.freepress.net/node/48369	WASHINGTON -- Free Press released The Fairness Doctrine Distraction, a policy brief that explains why Congress should ignore any attempts to revive the ...  	157		
331	“fairness doctrine” site:freepress.net	fairness doctrine | Free Press	http://www.freepress.net/taxonomy/term/272	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	157		
332	“fairness doctrine” site:freepress.net	Fairness Doctrine 'Debate' Goes Off the Deep End | Free Press	http://www.freepress.net/node/48664	6 Mar 2009 ... The Fairness Doctrine is dead. But some Republicans are still trying to prop up the issue and parade it around in a tired political theater ...  	157		
333	“fairness doctrine” site:freepress.net	FCC's Copps: Forget About Fairness Doctrine |  Free Press	http://www.freepress.net/node/57025	FCC's Copps: Forget About Fairness Doctrine . Media Post, May 11, 2009. By Erik Sass. The Democratic acting chairman of the FCC, Michael Copps, ...  	157		
334	“fairness doctrine” site:freepress.net	McDowell Still Concerned about Stealth 'Fairness Doctrine" | Free ...	http://www.freepress.net/node/73031	McDowell Still Concerned about Stealth ' Fairness Doctrine ". Broadcasting & Cable , September 24, 2009. By John Eggerton. FCC Commissioner Robert McDowell ...www.freepress.net/node/73031 - Cached 	157		
335	“fairness doctrine” site:freepress.net	More Fairness Doctrine Nonsense | Free Press	http://www.freepress.net/node/71893	Charles Grassley (R-Iowa) has further stoked the Republican base by reawakening that classic conservative bogeyman: the Fairness Doctrine , a defunct FCC ...  	157		
336	“fairness doctrine” site:freepress.net	Fighting Fair Over Fairness Doctrine |  Free Press	http://www.freepress.net/node/48344	Fighting Fair Over Fairness Doctrine . Daily Herald, February 23, 2009. There are other ways to make sure the broadcast media do their civic duty, ...  	157		
337	“fairness doctrine” site:freepress.net	MRC Says It Delivered Almost 400000 Anti-Fairness Doctrine ...	http://www.freepress.net/node/58079	MRC Says It Delivered Almost 400000 Anti- Fairness Doctrine Petitions to Hill. Broadcasting & Cable, June 3, 2009. By John Eggerton ...  	157		
338	“fairness doctrine” site:freepress.net	Bozell Calls Out Copps over Fairness Doctrine Issue | Free Press	http://www.freepress.net/node/57320	Media Research Center President Brent Bozell continued to challenge acting FCC Chairman Michael Copps over the issue of the Fairness Doctrine . ...  	157		
339	“fairness doctrine” site:freepress.net	Don't Fear the Fairness Doctrine |  Free Press	http://www.freepress.net/node/45405	Reading op-ed pages  and blogs, or listening to some of the conservative talkers, you would think the fairness doctrine was at the top of the Democratic ...  	157		
340	“fairness doctrine” site:freepress.net	Genachowski, Again, Voices Opposition to Fairness Doctrine |  Free ...	http://www.freepress.net/node/72760	FCC Chairman Julius Genachowski once again reiterated his opposition to the Fairness Doctrine . Saying that sometimes  "repeating relentlessly" was necessary, ...  	157		
341	“fairness doctrine” site:freepress.net	fairness doctrine | Free Press- Page 3	http://www.freepress.net/taxonomy/term/272?page=2	The Fairness Doctrine Vote Proves Conservative Noise Machine Still Strong as Ox but Twice As ... Senate Overwhelmingly Votes to Bar ' Fairness Doctrine ' Rule ...  	157		
342	“fairness doctrine” site:freepress.net	The Fairness Doctrine: Just Say No | Free Press	http://www.freepress.net/node/48188	There is no chance the Fairness Doctrine will come back. There's no bill to reinstate it in Congress, no public interest advocates are campaigning for it, ...  	157		
343	“fairness doctrine” site:freepress.net	FCC's McDowell: It's All Fairness Doctrine to Me | Free Press	http://www.freepress.net/node/47753	FCC's McDowell: It's All Fairness Doctrine to Me ... What does Republican Commissioner Robert McDowell want to talk about? The Fairness Doctrine . ...  	157		
344	“fairness doctrine” site:freepress.net	Fairness Doctrine Stirs Angst Among the Right | Free Press	http://www.freepress.net/node/45549	Could Democrats be planning to bring back the Fairness Doctrine , a rule that requires broadcasters to air both sides of controversial issues? ...  	157		
345	“fairness doctrine” site:freepress.net	Fairness Doctrine Stirs Angst Among the Right | Free Press	http://www.freepress.net/node/45544	The Fairness Doctrine has been off the books for 20 years,  and most Democrats aren't interested in bringing it back. But that hasn't stopped many ...  	157		
346	“fairness doctrine” site:freepress.net	Fairness Doctrine Still Kicking | Free Press	http://www.freepress.net/node/57560	Acting FCC Chairman Michael Copps may have wished to drive a stake deep into the Fairness Doctrine issue. However, his recent comments on the subject have ...  	157		
347	“fairness doctrine” site:freepress.net	fairness doctrine | Free Press- Page 2	http://www.freepress.net/taxonomy/term/272?page=1	Copps: Tying Diversity to Fairness Doctrine Is Issue Mongering ... Democrats Join Rightwing Radio in Opposing Fairness Doctrine  ...  	157		
348	“fairness doctrine” site:freepress.net	Senate Overwhelmingly Votes to Bar 'Fairness Doctrine' Rule | Free ...	http://www.freepress.net/node/48510	Senate Overwhelmingly Votes to Bar ' Fairness Doctrine ' Rule. Dow Jones, February 26, 2009. By Fawn Johnson. The Senate voted overwhelmingly to prevent the ...  	157		
349	“fairness doctrine” site:freepress.net	Committee Rejects Amendment to Ban Fairness Doctrine |  Free Press	http://www.freepress.net/node/70357	The House Rules Committee has rejected a bill that would have blocked the FCC from reinstating the Fairness Doctrine or enacting proposed localism ...  	157		
350	“fairness doctrine” site:freepress.net	Who's Afraid of the Big, Bad Fairness Doctrine? | Free Press	http://www.freepress.net/node/74303	Who's Afraid of the Big, Bad Fairness Doctrine ? Boston Globe, November 9, 2009. By Steve Almond. Of all the lies told by the pooh-bahs of talk radio -- that ...  	157		
351	“fairness doctrine” site:freepress.net	FCC Pick Backs Broadband Stimulus, Opposes Fairness Doctrine ...	http://www.freepress.net/node/61498	FCC Pick Backs Broadband Stimulus, Opposes Fairness Doctrine . Wall Street Journal, June  17, 2009. By Amy Schatz. Julius Genachowski,  the man nominated to ...  	157		
352	“fairness doctrine” site:freepress.net	Copps: Fairness Doctrine Is a 'Phony' Issue | Free Press	http://www.freepress.net/node/57177	Acting FCC Chairman Michael Copps again tried to make it clear that his call for media reform does not extend to reimposing the fairness doctrine , ...  	157		
353	“fairness doctrine” site:freepress.net	Copps: Tying Diversity to Fairness Doctrine Is Issue Mongering ...	http://www.freepress.net/node/56984	Copps: Tying Diversity to Fairness Doctrine Is Issue Mongering. Broadcasting & Cable, May 7, 2009. By John Eggerton. Acting FCC Chairman Michael Copps tried ...  	157		
354	“fairness doctrine” site:freepress.net	fairness doctrine | Free Press- Page 7	http://www.freepress.net/taxonomy/term/272?page=6	Bush Advisor Warns Against Re-Instating Fairness Doctrine  ... Right-Wing Radio Sounds False Alarm on Fairness Doctrine  ...  	157		
355	“fairness doctrine” site:freepress.net	Access to Dominant Media (Greenway Ballroom I) Mark G. Kiyak  ...	http://freepress.net/files/Access_Dominant%20Media3.pdf	File Format: PDF/Adobe Acrobat - Quick View  established the fairness doctrine , in part, to regulate content by requiring ...  fairness doctrine is based upon the First Amendment constitutional right to ...  	157		
356	“fairness doctrine” site:freepress.net	fairness doctrine | Free Press- Page 5	http://www.freepress.net/taxonomy/term/272?page=4	FCC, Hill Flatly Deny Meetings with Waxman Staff on Fairness Doctrine · Obama Restates Opposition to Return of Fairness Doctrine  ...  	157		
357	“fairness doctrine” site:savetheinternet.com/blog	Posts by Tim Karr | Save the Internet	http://www.savetheinternet.com/blog/user/9	The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to destroy public ...  	6		
358	“fairness doctrine” site:savetheinternet.com/blog	Net Neutrality Paranoia an Insult to Conservatives | Save the Internet	http://www.savetheinternet.com/blog/09/09/11/net-neutrality-paranoia-insult-conservatives	11 Sep 2009 ... the same way it sought consolidated control over  the airwaves with the Fairness Doctrine , and the same way it is now seeking that same ...  	6		
359	“fairness doctrine” site:savetheinternet.com/blog	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/08/13/mcdowell%E2%80%99s-scare-tactics-reach-new-low/	13 Aug 2008 ... In both his speech and the interview that followed McDowell tried to tie the FCC's Comcast decision to the Fairness Doctrine (which at one ...  	6		
360	“fairness doctrine” site:savetheinternet.com/blog	Posts tagged Al Franken | Save the Internet	http://www.savetheinternet.com/blog/archive/all/Al%20Franken	The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to destroy public ...  	6		
361	“fairness doctrine” site:savetheinternet.com/blog	A New Tool for Putting Net Neutrality on the Map | Save the Internet	http://www.savetheinternet.com/blog/09/12/14/new-tool-putting-net-neutrality-map	14 Dec 2009 ... The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to ...  	6		
362	“fairness doctrine” site:savetheinternet.com/blog	Save the Internet	http://www.savetheinternet.com/blog/wp-includes/js/crop/store/buy-adobe-photoshop/photoshop.html	25 Nov 2009 ... I can still remember when broadcast media had some sense of responsibility, not to mention a Fairness Doctrine that required it to be ...  	6		
363	“fairness doctrine” site:dig.csail.mit.edu/breadcrumbs/blog/4	n/a	n/a	n/a	n/a		
364	“fairness doctrine” site:pajamasmedia.com/instapundit/91254	n/a	n/a	n/a	n/a		
365	“fairness doctrine” site:digitaltrends.com/computing/net-neutrality-to-be-debated-at-ces-2010	n/a	n/a	n/a	n/a		
366	“fairness doctrine” site:biggovernment.com/2010/01/06/the-left-continues-to-break-more-cracks-in-net-neutrality-front	n/a	n/a	n/a	n/a		
367	“fairness doctrine” site:ifcnews.com/the-left-continues-to-break-more-cracks-in-net-neutrality-front	n/a	n/a	n/a	n/a		
368	“fairness doctrine” site:entirelyopensource.com/Net-Neutrality/My-Web-Series-Made-Possible-by-Net-Neutrality	n/a	n/a	n/a	n/a		
369	“fairness doctrine” site:broadbandbreakfast.com/2010/01/the-hills-kim-hart-to-co-moderate-net-neutrality-copyright-protection-and-national-broadband-plan-town-hall	n/a	n/a	n/a	n/a		
370	“fairness doctrine” site:precursorblog.com/content/doj-rejects-broadband-market-failure-thesis	n/a	n/a	n/a	n/a		
371	“fairness doctrine” site:telecomsense.com/2010/01/a-house-divided-the-broadband.php	n/a	n/a	n/a	n/a		
372	“fairness doctrine” site:bannedlibrarian.wordpress.com/2010/01/05/network-neutrality-universal-broadband-racial-justice	n/a	n/a	n/a	n/a		
373	“fairness doctrine” site:wgaeast.org/index.php?id=285&tx_ttnews%5Btt_news%5D=2213&tx_ttnews%5BbackPid%5D=1	Some in Congress Push for Reinstatement of Fairness Doctrine	http://www.wgaeast.org/index.php?id=330&tx_felogin_pi1%5Bforgot%5D=1&tx_ttnews%5Bpointer%5D=3&tx_ttnews%5Btt_news%5D=732&tx_ttnews%5BbackPid%5D=143		6		
374	“fairness doctrine” site:wgaeast.org/index.php?id=285&tx_ttnews%5Btt_news%5D=2213&tx_ttnews%5BbackPid%5D=1	Daily Buzz for Thursday, February 26	http://www.wgaeast.org/index.php?id=292&tx_ttnews%5Bpointer%5D=17&tx_ttnews%5Btt_news%5D=1846&tx_ttnews%5BbackPid%5D=125&cHash=5ffe080032	NAB Lauds President Obama for Position on Fairness Doctrine . http://www. broadcastingcable.com/article/179915-NAB_Gives_Obama_Shout_Out_For_Fairness_Stand. ...www.wgaeast.org/index.php?id=292&tx...17&tx... - Cached 	6		
375	“fairness doctrine” site:wgaeast.org/index.php?id=285&tx_ttnews%5Btt_news%5D=2213&tx_ttnews%5BbackPid%5D=1	Journalism	http://www.wgaeast.org/index.php?id=143&tx_ttnews%5Bpointer%5D=3		6		
376	“fairness doctrine” site:wgaeast.org/index.php?id=285&tx_ttnews%5Btt_news%5D=2213&tx_ttnews%5BbackPid%5D=1	Daily Buzz for Wednesday, June 17	http://www.wgaeast.org/index.php?id=292&tx_felogin_pi1%5Bforgot%5D=1&tx_ttnews%5Bpointer%5D=4&tx_ttnews%5Btt_news%5D=1952&tx_ttnews%5BbackPid%5D=125		6		
377	“fairness doctrine” site:wgaeast.org/index.php?id=285&tx_ttnews%5Btt_news%5D=2213&tx_ttnews%5BbackPid%5D=1	Daily Buzz for Friday, February 27	http://www.wgaeast.org/index.php?id=292&tx_ttnews%5Btt_news%5D=1847&tx_ttnews%5BbackPid%5D=125		6		
378	“fairness doctrine” site:wgaeast.org/index.php?id=285&tx_ttnews%5Btt_news%5D=2213&tx_ttnews%5BbackPid%5D=1	TV	http://www.wgaeast.org/index.php?id=79&tx_felogin_pi1%5Bforgot%5D=1&tx_ttnews%5Bpointer%5D=7		6		
379	“fairness doctrine” site:chrismarsden.blogspot.com/2010/01/new-face.html	n/a	n/a	n/a	n/a		
380	“fairness doctrine” site:redstate.com/neil_stevens/2010/01/06/attack-of-the-freeloaders	n/a	n/a	n/a	n/a		
381	“fairness doctrine” site:freedom-to-tinker.com/blog/jrmayer/search-neutrality-%E2%89%A0-net-neutrality	Search Neutrality â  Net Neutrality | Freedom to Tinker	http://www.freedom-to-tinker.com/blog/jrmayer/search-neutrality-%E2%89%A0-net-neutrality	30 Dec 2009 ... Next  it could be "content neutrality," an Internet fairness doctrine . There was a time, not so long ago, when the Internet proudly disdained ...  	1		
382	“fairness doctrine” site:lsolum.typepad.com/legaltheory/2009/12/speta-on-fcc-regulatory-jurisdiction-net-neutrality.html	n/a	n/a	n/a	n/a		
383	“fairness doctrine” site:techliberation.com/2009/12/20/the-deontological-case-against-net-neutrality-regs	n/a	n/a	n/a	n/a		
384	“fairness doctrine” site:techdailydose.nationaljournal.com/2009/12/lawmakers-net-neutrality-stanc.php	n/a	n/a	n/a	n/a		
385	“fairness doctrine” site:maskeforcongress.blogspot.com/2010/01/positions-and-viewpoints-net-neutrality.html	n/a	n/a	n/a	n/a		
386	“fairness doctrine” site:ecommercetimes.com/rsstory/68927.html	n/a	n/a	n/a	n/a		
387	“fairness doctrine” site:doublespeakmedia.com/2006/09/22/net-neutrality-adam-green-and-craig-newmark	n/a	n/a	n/a	n/a		
388	“fairness doctrine” site:platinumgmat.com/practice_gmat_questions/critical_reasoning_questions?practice_question_id=619&d=20100104&__source=rss_gmat_practice_question	n/a	n/a	n/a	n/a		
389	“fairness doctrine” site:medialawprofessor.wordpress.com/2010/01/04/net-neutrality-why-is-it-important-to-me	n/a	n/a	n/a	n/a		
390	“fairness doctrine” site:dailyfinance.com/story/net-neutrality-john-mccain-says-no-glenn-beck-sees-a-marxist-p/19206288	n/a	n/a	n/a	n/a		
391	“fairness doctrine” site:digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot	Net neutrality: John McCain 'NO!' Glenn Beck 'Marxist Plot!'	http://digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot?t=28959230	bigterguy, on 10/22/2009, -223/+52Blackburn said  that creators "fully understand what the fairness doctrine would be when it applies to TV or radio. ...  	2		
392	“fairness doctrine” site:digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot	Net neutrality: John McCain 'NO!' Glenn Beck 'Marxist Plot!'	http://digg.com/people/Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot?t=28972943	Vote FOR Net Neutrality to keep your tubes OPEN. psolms, on 10/23/2009, -0/+6 bringing up the fairness doctrine is a scare tactic used by anyone in the ...digg.com/.../Net_neutrality_John_McCain_NO_Glenn_Beck_Marxist_Plot?... - Cached 	2		
393	“fairness doctrine” site:dailyfinance.com/2009/06/05/job-losses-slow-in-may-but-unemployment-hits-9-4-percent/2	n/a	n/a	n/a	n/a		
394	“fairness doctrine” site:savetheinternet.com/blog/09/12/14/new-tool-putting-net-neutrality-map	A New Tool for Putting Net Neutrality on the Map | Save the Internet	http://www.savetheinternet.com/blog/09/12/14/new-tool-putting-net-neutrality-map	14 Dec 2009 ... The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to ...  	1		
395	“fairness doctrine” site:reason.com/blog/2009/12/15/instapundit-on-net-neutrality	n/a	n/a	n/a	n/a		
396	“fairness doctrine” site:gizmodo.com.au/2009/12/comcasts-net-neutrality-case-settlement-a-win-for-the-internet	n/a	n/a	n/a	n/a		
397	“fairness doctrine” site:ugnn.com/2009/12/net-neutrality-decade	n/a	n/a	n/a	n/a		
398	“fairness doctrine” site:zeropaid.com/news/87427/songwriters-guild-net-neutrality-would-protect-pirates	n/a	n/a	n/a	n/a		
399	“fairness doctrine” site:itbswatch.com/2009/12/28/how-the-carriers-lost-the-net-neutrality-debate	n/a	n/a	n/a	n/a		
400	“fairness doctrine” site:grahnlaw.blogspot.com/2009/12/eu-telecoms-package-commissions.html	n/a	n/a	n/a	n/a		
401	“fairness doctrine” site:fiercebroadbandwireless.com/story/2009-year-review-net-neutrality-fight-begins/2009-12-18?utm_medium=rss&utm_source=rss&cmp-id=OTC-RSS-FBW0	n/a	n/a	n/a	n/a		
402	“big telecom” site:handsoff.org	Hands off the  Internet Â» Network Policies Should Be Open, Not Neutral	http://www.handsoff.org/blog/network-policies-should-be-open-not-neutral/	I have a very hard time liking the big telecom companies, including Comcast, but I'm somewhat sympathetic to them with respect to this issue. ...  	1		
403	“big telecom” site:chrismarsden.blogspot.com	n/a	n/a	n/a	n/a		
404	“big telecom” site:freepress.net	Stevens Makes Big Telecom Bill Push | Free Press	http://www.freepress.net/news/16856	Stevens Makes Big Telecom Bill Push. Roll Call, August 2, 2006. By Tory Newmyer. The first major overhaul of telecommunications laws in a decade appears to ...  	123		
405	“big telecom” site:freepress.net	Rush Must Recuse Himself from Telecom Votes | Free Press	http://www.freepress.net/release/129	... Promotion and Enhancement Act," a major rewrite of telecommunications law that would greatly benefit AT&T and other big telecom firms. ...  	123		
406	“big telecom” site:freepress.net	Justice Department Eyeing Telecom Probe | Free Press	http://www.freepress.net/node/62013	A Justice Department probe into big telecom companies like Verizon and AT&T could concern exclusive agreements between phone companies and handset makers or ...  	123		
407	“big telecom” site:freepress.net	Internet Freedom Gains Big Momentum | Free Press	http://www.freepress.net/release/131	2 May 2006 ... "Without statutory network neutrality, there is nothing to prevent big telecom companies from injecting political bias into the very ...  	123		
408	“big telecom” site:freepress.net	House Ignores Public, Sells Out the Internet | Free Press	http://www.freepress.net/release/130	"We hope that the full House will resist the big telecom companies and reject the bill. But we look to the Senate to restore meaningful protections for  net ...  	123		
409	“big telecom” site:freepress.net	Pennsylvania citizens get a raw deal from Rendell on broadband ...	http://www.freepress.net/release/37	While the big telecom companies will likely go on the offensive in other states after this victory, Free Press is launching a campaign to encourage state ...  	123		
410	“big telecom” site:freepress.net	House Passes Controversial COPE Telecom Bill, Rejects Amendment to ...	http://www.freepress.net/news/15960	Democracy Now!, June 9, 2006. The House voted on legislation yesterday that could determine the future of the internet and public access television in this ...  	123		
411	“big telecom” site:freepress.net	Verizon's scheme to thwart Philly's Wi-Fi plans would harm ...	http://www.freepress.net/release/36	The Pennsylvania legislation is a continuation of a nationwide effort by big telecom companies to write their broadband monopolies into law. ...  	123		
412	“big telecom” site:freepress.net	New Yorkers rally for Community Internet | Free Press	http://www.freepress.net/release/87	It's time New Yorkers had the courage to stand up against Big Telecom and fight for our right to get connected. Supporting community internet projects like ...  	123		
413	“big telecom” site:freepress.net	The Internet Must Not Become a Segregated Community | Free Press	http://www.freepress.net/node/74928	1 Dec 2009 ... But the big telecom companies like AT&T, Verizon and Comcast want to create an effectively segregated online community where they will act ...  	123		
414	“big telecom” site:freepress.net	FCC: How Will Changing of the Guard Impact Big Telecom Issues ...	http://www.freepress.net/node/47327	FCC: How Will Changing of the Guard Impact Big Telecom Issues? Network World, January 15, 2009. By Brad Reed. New FCC Chair, Julius Genachowski will bring ...  	123		
415	“big telecom” site:freepress.net	Cable industry's campaign of deceit ends in defeat in Arizona ...	http://www.freepress.net/release/59	12 Apr 2005 ... "This bill served as a national barometer for Big Cable and Big Telecom ," said Free Press campaign director Russ Newman. ...  	123		
416	“big telecom” site:freepress.net	Connected Nation's Other Shoe Drops on NTIA | Free Press	http://www.freepress.net/node/71169	Connected Nation, the front group for the big telecom companies, has made it a practice to sign very restrictive non-disclosure agreements to protect its ...  	123		
417	“big telecom” site:freepress.net	Missing the Point on Spectrum | Free Press	http://www.freepress.net/node/40414	Picture a wireless network reaching into rural area, connecting thousands of Americans who have been left behind by the big telecom companies. ...  	123		
418	“big telecom” site:freepress.net	New Community Internet resources | Free Press	http://www.freepress.net/release/93	Big telecom and cable companies have responded by furiously working to slam the door on Community Internet. The telephone and cable giants are trying to use ...  	123		
419	“big telecom” site:freepress.net	Arizona cable legislation threatens public safety and local ...	http://www.freepress.net/files/04_12_AZVictoryfinal.doc	File Format: Microsoft Word - View as HTML  âThis bill served as a national barometer for Big Cable and Big Telecom ,â said Free Press campaign director Russ Newman. âIf this bill had become law, ...  	123		
420	“big telecom” site:freepress.net	Glenn Beck Tries to Make a New ACORN by Attacking Net Neutrality ...	http://www.freepress.net/node/73772	But that hasn't stopped Big Telecom from whipping up fears with the help of Glenn Beck and Fox News. Read the whole story here ...  	123		
421	“big telecom” site:freepress.net	Net Neutrality | Free Press	http://www.freepress.net/node/42717	21 Jul 2008 ... A new media democracy movement is spawning from these big telecom acts of aggression, and the movement is having a surprising level of ...  	123		
422	“big telecom” site:freepress.net	Setting the Stage for a People-Powered  Web in 2008 | Free Press	http://www.freepress.net/node/40647	"Without statutory Net Neutrality, there is nothing to prevent big telecom companies from injecting political bias into modern communications," the Gun ...  	123		
423	“big telecom” site:freepress.net	FCC Pick Backs Broadband Stimulus, Opposes Fairness  Doctrine ...	http://www.freepress.net/node/61498	... $7 billion of stimulus money to extend broadband Internet service to consumers who lack access now, a view backed by big telecom and cable companies. ...  	123		
424	“big telecom” site:freepress.net	Broadband Stimulus Plan: How About Some Data First? | Free Press	http://www.freepress.net/node/46839	But in absence of some real data that money is likely to be handed off to big telecom companies. Read the whole story here ...  	123		
425	“big telecom” site:freepress.net	Internet Helps Civic Engagement Flourish | Free Press	http://www.freepress.net/news/23733	The SaveTheInternet.com folks are back on the offensive, harrying attempts to create the much-sought-after two-tiered Internet proposed by Big Telecom . ...  	123		
426	“big telecom” site:freepress.net	Blue Bell Caucus Turns Back on  Net Neutrality | Free Press	http://www.freepress.net/node/73589	In parroting the misinformation put forward by the big telecom companies, the Blue Bell Caucus only condemns their constituents to inferior service and ...  	123		
427	“big telecom” site:freepress.net	Connected Nation Buys Off Florida Challenger | Free Press	http://www.freepress.net/node/73401	Connected Nation, the big-telecom and cable front group, has won a lucrative broadband mapping contract in Florida by buying off the company that protested ...  	123		
